0-7868-6589-X,Becoming American : Personal Essays by First Generation Immigrant Women,"Danquah, Meri Nana-Ama",Hyperion,224,2/16/2000,"Women immigrants, Women immigrants--United States--Biography, Acculturation, Acculturation--United States, Emigration and immigration, E184.A1 B288 2000, 305.48/9691",Hardcover,"The Essays Featured In This Volume Are Modern Accounts Of Immigration. Such Writers As Edwidge Danticat (the Farming Of Bones), Lucy Grealy (autobiography Of A Face), Ginu Kamani (junglee Girl), Nelly Rosario, And Veronica Chambers (mama's Girl) Are Just A Few Of The First Generation Immigrant Women Who Address Such Issues As Identity, Ethnicity, Race, And How The Self Begins To Take On And Absorb The Label American. As This Collection Demonstrates, Each Experience Is Completely Unique - One Woman May Have A Sense Of Instant Belonging While Another May Confront A Feeling Of Alienation.--jacket. Doing Archaeology In My America / Nina Barragan -- Turbulent Times / Lilianet Brintrup -- Secret Latina At Large / Veronica Chambers -- Rituals: A Prayer, A Candle, And A Notebook / Judith Ortiz Cofer -- Aha! / Edwidge Danticat -- Coming Home / Gabrielle Donnelly -- Embracing The Alien / Lynn Freed -- The Remembering / Akuyoe Graham -- The Country Of Childhood / Lucy Grealy -- A Road Still Becoming / Suheir Hammad -- Code Switching / Ginu Kamani -- My New World Journey / Nola Kambanda -- Beyond Boundaries / Helen Kim -- Disassembling Helie / Helie Lee -- Becoming Midwestern / Kyoko Mori -- Recalling A Child Of October / Irina Reyn -- On Becoming / Nelly Rosario -- Now Is The Time To Try Something- But Have I Got Nine Lives? / Ute Margaret Saine -- Whispered Histories / Rosanne Katon-walden -- Reluctant Citizen / Annette Gallagher Weisman -- Unbecoming American / Mitsuye Yamada -- The Language Of Dreams / Belle Yang -- All My Relations / Joyce Zonana. Edited And With An Introduction By Meri Nana-ama Danquah.",en,First Edition,"Height: 8.5 Inches, Length: 6 Inches, Weight: 0.9 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/58/95/9780786865895.jpg,Success,144,22.3.4
0-07-103402-1,Mountaineering: A Woman's Guide,"Gabbard, Andrea",McGraw-Hill,160,12/1/1998,,Paperback,,en,,"Height: 9.25 Inches, Length: 6.75 Inches, Weight: 0.70106999316 Pounds, Width: 0.25 Inches",14.95,https://images.isbndb.com/covers/40/29/9780071034029.jpg,Success,135,22.3.4
0-571-19965-8,"Nobody Said Not to Go: The Life, Loves, and Adventures of Emily Hahn","Cuthbertson, Ken",Faber & Faber,400,1999,,Paperback,,en,First Paperback Edition,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.2 Pounds, Width: 1.25 Inches",16,https://images.isbndb.com/covers/96/55/9780571199655.jpg,Success,140,22.3.4
0-688-15801-3,On the Loose: Big-City Days And Nights Of Three Single Women,"Roth, Melissa",William Morrow,256,2/17/1999,"Single Women, Case Studies, Attitudes, Urban Women, Interviews",Hardcover,"Everyone Is Fascinated With The Plight Of The Single Girl -- Look At The Success Of Bridget Jone's Diary, Unforgettable Elaine Of Seinfeld Fame, And The New Hbo Series Sex And The City. On The Page And The Screen, These Women Make Dates, Pursue Careers, And Wonder About Their Ticking Biological Clock, All With Humor And Tenacity. But Does This Reflect Women's Lives Today In The Real World? Journalist Melissa Roth Followed Three Young Women For One Year, To Find Out The Truth. They Are Of The Free To Be Generation But The Mantra Of The Rules Hums Through Their Daily Lives: Jen A 29-year-old Hollywood Producer, Thrives On Whirlwind Days And Nights But Sometimes Longs For The Simpler Pleasures Of Her Hometown. Anna A 31-year-old Advertising Executive In San Francisco Who Married Right Out Of College, Struggles In A Wry Nora Ephron-esque Manner With Her Divorce, Her Job, And Sex With Her New Boyfriends; And Casey; 33, Finds Calm Through Yoga, Stimulation Through Late Nights With Rock Bands (it's Her Job), And Fury When Her Boyfriend Reveals He's Somebody Else's Husband. Roth Gathers Together Their Tales Of The Wrong Men And Near-perfect Romances, Promotions And Unemployment, Sushi Lessons And The New Year's Eve Flu To Skillfully Create A Three-pronged Narrative That Reads Like A Lively Novel. Smart, Enormously Witty, And Candid, The Women Reveal That Single Life Offers The Most Amazing Sense Of Freedom They've Ever Known.",en,First Edition,"Height: 9 Inches, Length: 5.75 Inches, Weight: 0.9 Pounds, Width: 0.75 Inches",23,https://images.isbndb.com/covers/80/19/9780688158019.jpg,Success,147,22.3.4
0-934971-69-2,The Woman Of Too Many Days,Mary Cuffe,Calyx Books,96,1999,,Hardcover,,en,,,0,https://images.isbndb.com/covers/16/90/9780934971690.jpg,Success,91,22.3.4
1-892514-34-6,Feminist Crossword,Hot Cross Books,"Hill Street Press,us",160,2000,,Paperback,,en,,,12,https://images.isbndb.com/covers/43/49/9781892514349.jpg,Success,51,22.3.4
1-58243-032-2,Three Continents,"Jhabvala, Ruth Prawer",Catapult,388,7/16/1999,,Paperback,"Three Continents is a tale of the clash between the easternized West and westernized East. Twins Harriet and Michael - spoiled, quixotic, and extremely wealthy - have eschewed the vapid world of cocktail parties and adulteries that seems to be their inheritance, and, in their constant search to complete themselves, they become the perfect fodder for the Rawul of Dhoka and his Sixth World Movement. Surrendering themselves and their fortune, Micheal and Harriet join the group of devotees and follow it to India. As the Movement's true aims are uncovered, however, the twins are faced with a choice that threatens to tear them apart - or worse.

                        <p>From the Academy Award-winning author of Room with a View comes a complex narrative about a Yankee family swept up by a trio of foreigners.
</p>",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 1.13 Pounds, Width: 0.97 Inches",2.77,https://images.isbndb.com/covers/03/24/9781582430324.jpg,Success,150,22.3.4
0-684-86599-8,DEADLY PERSUASION: Why Women And Girls Must Fight The Addictive Power Of Advertising,"Kilbourne, Jean",Free Press,368,11/15/1999,,Hardcover,"<p>The average American views three thousand ads in one day. Yet remarkably, most of us believe we are not influenced by advertising. In this lively and shocking expose, Jean Kilbourne reveals how deeply advertisers insinuate themselves into our daily lives. Advertisers do far more than influence our taste - they manipulate our desires so that their products will become our closest friends.</p>",en,,"Height: 9.5 Inches, Length: 6.25 Inches, Weight: 1.543235834 Pounds, Width: 1.25 Inches",26,https://images.isbndb.com/covers/59/97/9780684865997.jpg,Success,158,22.3.4
0-07-006720-1,Sailing: A Woman's Guide,"Colgate, Doris",International Marine/Ragged Mountain Press,176,1/22/1999,,Paperback,"<p><p>doris Colgate Takes As A Premise That Most Women Approach Learning To Sail Differently From Men, And I Think She's Right. In <i>sailing&#58; A Woman's Guide</i>, Doris Uses Her Considerable Experience To Encourage, Excite And Educate Women In Sailing And To Show Them How Their<p>inherent Female Qualities Are Those Sailors Need. Written In Clear, But Accessible Language, Doris's Book Will Help Women To Start Sailing Or To Hone The Skills They Already Have.<p>&#151;patience Wales, Editor, <i>sail</i><p><i>a Woman's Guide To Sailing</i>&#151;by One Of The Preeminent Women Sailors On The Water<p>when I Started This Book, The Women I Talked With Said, Wow, That's Great! Finally Someone Is Talking To <i>us</i>. So Says Doris Colgate, Author Of This Unique Guide For Women.<p>for Women Who Want A Calm, Thorough Introduction To Sailing, Colgate Offers The Key. She'll Teach You The Skills And Tricks Of Seasoned Women Sailors. Contrary To Nautical Myth, You Needn't Be An Onboard Gorilla Or A<p>22-year-old. Mechanical Advantage And Woman-smart Sailing Skills Will Do The Job.<p>the Key To Becoming Confident, Comfortable, And In Control Of Your Boat Is Learning How To Handle The Boat In Every Situation. <i>sailing&#58; A Woman's Guide</i> Makes The Elements Of This Exhilarating Sport Clear And Comprehensible&#58;<p>sail Handling&#151;make The Boat Go Where <i>you</i> Want It To Go, Not Where <i>it</i> Wants To Go. Wind And Weather&#151;recognize, Anticipate, And Handle Different Conditions. Dealing With Healing, Seasickness, And Other Challenges. Crewing For Others&#151;what To Expect, What Not To Put Up With. Navigation And Piloting Basics, Knots, And Safety Rules. Handle Your Crew&#151;family Or Friends&#151;with The Confidence Of Command. Take It To The Next Level&#151;racing And Getting The Last Knot Of Speed Out Of Your Sails, And Cruising The World Under Sail.<p>this Book Is Packed With Photos, Clear Instructions And Diagrams, And Sea Advice From Other Women Sailors. Colgate Loves Sailing, And Her Years Of Conducting Sailing Courses For Women Give Her Keen Insight Into The Learning Styles That Work Best For Women. Says Colgate&#58; Go Sailing, However You Choose To Do It. You'll Discover A New World&#151;and A New You!<p>doris Colgage Has Been A Sailor For Over 30 Years. She Is President Of Offshore Sailing School And Of The National Women's Sailing Association. Besides Thousands Of Miles Of Worldwide Bluewater Cruising Experience, She Has Sailed In Many International Races, Including The Bermuda Race, Antigua Race Weeks, Cowes Weeks, And The Fastnet Race. She Also Produced The Video <i>take The Helm&#58; Women And The Sailing Lifestyle</i>.</p>",en,1,"Height: 9.6 Inches, Length: 8.8 Inches, Weight: 0.7275254646 Pounds, Width: 0.4 Inches",19,https://images.isbndb.com/covers/72/02/9780070067202.jpg,Success,135,22.3.4
0-8050-5910-5,remembered rapture: the writer at work,"hooks, bell",Holt Paperbacks,256,11/15/1999,,Paperback,,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.75 Pounds, Width: 0.57 Inches",17,https://images.isbndb.com/covers/91/06/9780805059106.jpg,Success,142,22.3.4
1-56280-256-9,Strangers in the Night,"Johnson, Barbara",Naiad Pr,185,1999,"Lesbians, Lesbians--Hawaii--Fiction, PS3560.O37174 S77 1999, 813/.54",Paperback,Barbara Johnson.,en,,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.45 Pounds, Width: 0.75 Inches",11.95,https://images.isbndb.com/covers/25/61/9781562802561.jpg,Success,98,22.3.4
0-8070-6512-9,"A Darker Ribbon: Breast Cancer, Women, and Their Doctors in the Twentieth Century","Leopold, Ellen",Beacon Pr,334,1999,"Women's Health, History, 20th Century, Breast Neoplasms--history, Breast--Cancer--History, Breast--Cancer--History--20th century, Breast--Cancer--Social aspects, RC280.B8 L37 1999, 1999 J-393, WP 11 AA1 L587d 1999, 616.99/449/00904",Hardcover,"In A Darker Ribbon, Ellen Leopold Looks Closely At The Relationship Between Women And Their Doctors And Shows How Sexual Politics Only Recently Have Transformed The Interactions Between Breast Cancer Patient And Physician.--jacket. At The Heart Of The Book Are Two Unpublished Correspondences That Dramatize The Slow Pace Of Change And The Still-timely Issues Of Patient Disclosure, Privacy, And Informed Consent. One Is Between A Woman Diagnosed With Breast Cancer Eighty Years Ago And Her Surgeon, William Stewart Halsted, Father Of The Radical Mastectomy. The Second Features The Letters Of Rachel Carson, Who Was Writing And Defending Her Environmental Classic Silent Spring As She Was In The Final Stages Of Breast Cancer. These Letters Are Invaluable Women's Health History, And A Poignant And Inspirational Record Of Carson Fighting Her Way Out Of The Role Of Compliant Patient To Become Instead An Advocate For Herself, Her Own Case Manager In The Days Before Such A Phrase Had Ever Been Coined.--jacket. The Prehistory Of Breast Cancer -- The Dominance Of Surgery -- A Really Hideous Mutilation: The Radical Mastectomy In The Correspondence Of A Breast Cancer Patient And Her Surgeon, William Stewart Halsted, 1917-22 -- A Private Little Hell: The Letters Of Rachel Carson And Dr. George Crile, Jr., 1960-64 -- The Battle For The Breast -- Breast Cancer Within The History Of The Women's Health Movements -- From The Closet To The Commonplace, 1945-75 -- At The Close Of The Century -- The Last Word: Obituaries. Ellen Leopold. Includes Bibliographical References (p. 317-327) And Index.",en,First Edition,"Height: 9.5 Inches, Length: 6.75 Inches, Weight: 1.35 Pounds, Width: 1.25 Inches",0,https://images.isbndb.com/covers/51/29/9780807065129.jpg,Success,137,22.3.4
1-899235-02-7,Rehearsal: Photographs of Dance,"Leoussi, Eleni",Dewi Lewis Publishing,136,1/1/2002,,Hardcover,,en,,"Height: 13 Inches, Length: 9.6 Inches, Weight: 2.84 Pounds, Width: 0.7 Inches",55,https://images.isbndb.com/covers/50/25/9781899235025.jpg,Success,83,22.3.4
0-452-28120-2,The Evolution of Jane,"Schine, Cathleen",Plume,96,9/1/1999,,Paperback,,en,,"Height: 8.25 Inches, Length: 5.75 Inches, Weight: 0.45 Pounds, Width: 0.75 Inches",12.95,https://images.isbndb.com/covers/12/02/9780452281202.jpg,Success,150,22.3.4
0-87286-353-0,Medusa: The Fourth Kingdom (City Lights Italian Voices),"Minghelli, Marina",City Lights Publishers,190,1/1/2001,"Man-woman relationships, Man-woman relationships--Italy--Rome--Fiction, PQ4873.I488 Q3713 1999, 853/.914",Paperback,"An Italian Novel On A Woman Who Is Always Choosing The Wrong Man. In Diary Form She Describes Her Youth Of Innocence, Her Hopeless Love Affairs, The Many Abortions And The Pain Of Loneliness. By Marina Minghelli ; Translated By Beverly Allen.",en,,"Height: 8 Inches, Length: 5.2 Inches, Weight: 0.48722159902 Pounds, Width: 0.5 Inches",10.95,https://images.isbndb.com/covers/35/38/9780872863538.jpg,Success,109,22.3.4
0-8262-1240-9,"Insane Sisters: Or, the Price Paid for Challenging a Company Town","Andrews, Gregg",University of Missouri,280,9/30/1999,"Missouri - State & Local History, Regional Studies - Southern U.S., Women's Biography - General & Miscellaneous",Hardcover,"<p><i>Insane Sisters</i> is the extraordinary tale of two sisters, Mary Alice Heinbach and Euphemia B. Koller, and their seventeen- year property dispute against the nation's leading cement corporation-the Atlas Portland Cement Company.</p><p>In 1903, Atlas built a plant on the border of the small community of Ilasco, located just outside Hannibal-home of the infamous cave popularized in Mark Twain's most acclaimed novels. The rich and powerful Atlas quickly appointed itself as caretaker of Twain's heritage and sought to take control of Ilasco. However, its authority was challenged in 1910 when Heinbach inherited her husband's tract of land that formed much of the unincorporated town site. On grounds that Heinbach's husband had been in the advanced stages of alcoholism when she married him the year before, some of Ilasco's political leaders and others who had ties to Atlas challenged the will, charging Heinbach with undue influence.</p><p>To help fight against the local lawyers and politicians who wanted Atlas to own the land, Heinbach enlisted the help of her shrewd and combative sister, Euphemia Koller, by making her co-owner of the tract. In a complex case that went to the Missouri Supreme Court four times, the sisters fiercely sought to hang on to the tract. However, in 1921 the county probate court imposed a guardianship over Heinbach and a circuit judge ordered a sheriff's sale of the property. After Atlas purchased the tract, Koller waged a lonely battle to overturn the sale and expose the political conspiracies that had led to Ilasco's conversion into a company town. Her efforts ultimately resulted in her court- ordered confinement in 1927 to Missouri's State Hospital Number One for the Insane, where she remained until her death at age sixty-eight.</p><p><i>Insane Sisters</i> traces the dire consequences the sisters suffered and provides a fascinating look at how the intersection of gender, class, and law shaped the history and politics of Ilasco. The book also sheds valuable new light on the wider consolidation of corporate capitalism and the use of guardianships and insanity to punish unconventional women in the early twentieth century.</p>",en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1.32718281724 Pounds, Width: 0.9 Inches",1.99,https://images.isbndb.com/covers/24/05/9780826212405.jpg,Success,128,22.3.4
